QuestionID,ExamYear,QuestionStem,CorrectAnswer,BodySystem,BodySystem_Source,BodySystem_Confidence,ClinicalCategory,BlueprintCategory,BlueprintCategory_Predicted,Blueprint_Confidence,Blueprint_Source,Subcategory,Subcat_Source,Reference,Explanation,ScoringStatus,YearLastUsed
Q2023-611,2023,"You are co-managing a 59-year-old female with stage 3b chronic kidney disease (CKD) and
secondary hyperparathyroidism resulting in osteoporosis. Due to transportation issues, she has
been unable to see her specialist and requests that you take over her laboratory surveillance for
CKDâ€“bone mineral disorder.
In addition to serum calcium, parathyroid hormone, vitamin D, and creatinine levels and the
estimated glomerular filtration rate, which one of the following laboratory values should be
routinely monitored?
A) Calcitonin
B) Magnesium
C) Parathyroid hormoneâ€“related peptide
D) Phosphorus
E) TSH

A) 
B) 
C) 
D) 
E) ",D,Nephrologic,Extracted,1.0,Adult Medicine,,Chronic Care Management,0.429,Predicted,Pharmacology,medium,"Sell J, Ramirez S, Partin M. Parathyroid disorders. Am Fam Physician. 2022;105(3):289-298.","Routine laboratory monitoring is required for patients with chronic kidney diseaseâ€“bone mineral disorder
(CKD-BMD) or secondary hyperparathyroidism due to renal disease. This patient  has secondary
hyperparathyroidism due to CKD, which interferes with normal calcium, phosphorus, and vitamin D
regulation. Parathyroid hormone (PTH) stimulates bone resorption and increases serum calcium and
phosphorus  levels,  and  an  elevated  PTH  level  can  result  in  significant  hypercalcemia  and
hyperphosphatemia. Controlling these levels through diet and medication reduces fracture risk and
mortality. Monitoring calcitonin, magnesium, and TSH levels on a routine basis is not useful for the
management of CKD-BMD. PTH-related peptide is useful in diagnosing humoral hypercalcemia of
malignancy but does not play a role in CKD-BMD monitoring.
Ref: Sell J, Ramirez S, Partin M. Parathyroid disorders. Am Fam Physician. 2022;105(3):289-298.",,
Q2023-612,2023,"A 42-year-old premenopausal female presents to your office with new-onset bilateral nipple
discharge for the past 4 weeks. She describes the discharge as green and nonbloody. She has a
past medical history of diabetes mellitus, dyslipidemia, hypertension, and depression. Her
current medications include the following:
Atorvastatin (Lipitor)
Escitalopram (Lexapro)
Hydrochlorothiazide
Lisinopril (Zestril)
Metformin
Her vital signs are unremarkable. A physical examination is significant for nonbloody green fluid
expressed from the nipples. A TSH level, comprehensive metabolic panel, and CBC are all
within normal range, and a serum hCG test is negative. A prolactin level is elevated at 85 ng/mL
(N <30 in nonpregnant premenopausal females).
Which one of her medications is most likely to cause galactorrhea?
A) Atorvastatin
B) Escitalopram
C) Hydrochlorothiazide
D) Lisinopril
E) Metformin
5

A) 
B) 
C) 
D) 
E) ",B,Reproductive: Female,Extracted,1.0,Adult Medicine,,Acute Care and Diagnosis,0.357,Predicted,Pharmacology,high,"Bruehlman RD, Winters S, McKittrick C. Galactorrhea: rapid evidence review. Am Fam Physician. 2022;106(6):695-700.","Of this patientâ€™s medications, escitalopram is most likely to induce galactorrhea. SSRIs are responsible for
95% of medication-induced galactorrhea cases. The etiology of an elevated prolactin level <100 ng/mL
is commonly medication, systemic pathology, or a microadenoma. Macroadenomas are associated with
higher prolactin levels (>250 ng/mL). A normal physical examination, negative hCG level, and
unremarkable  TSH level, BUN  level,  creatinine  level,  and  liver  function tests  further  support  a
medication-induced etiology for this patientâ€™s galactorrhea. Antihypertensives such as calcium channel
blockers and methyldopa may cause galactorrhea, while diuretics such as hydrochlorothiazide and ACE
inhibitors such as lisinopril are not known offenders. Neither atorvastatin nor metformin are common
etiologies for medication-induced hyperprolactinemia, although atorvastatin can cause gynecomastia.
Ref: Bruehlman RD, Winters S, McKittrick C. Galactorrhea: rapid evidence review. Am Fam Physician. 2022;106(6):695-700.",,
Q2023-613,2023,"A 73-year-old female with a history of obesity, essential hypertension, hyperlipidemia, and
well-controlled type 2 diabetes presents to the emergency department (ED) with severe, crushing
chest pain. She has a blood pressure of 115/64 mm Hg, a pulse rate of 90 beats/min, a
respiratory rate of 15/min, a temperature of 37.2Â°C (99.0Â°F), and an oxygen saturation of 95%
on room air. A point-of-care troponin level is 1.0 ng/mL (N <0.04) and an EKG is normal, and
you diagnose a nonâ€“ST-elevation myocardial infarction.
Which one of the following interventions in the ED has the greatest benefit with regard to
decreasing mortality in this patient?
A) Supplemental oxygen
B) Aspirin
C) Metoprolol
D) Morphine
E) Nitroglycerin

A) 
B) 
C) 
D) 
E) ",B,Cardiovascular,Extracted,1.0,Emergent & Urgent Care,,Emergent and Urgent Care,0.646,Predicted,Prognosis/Risk,high,"Meine TJ, Roe MT, Chen AY, et al. Association of intravenous morphine use and outcomes in acute coronary syndromes: results from the CRUSADE quality improvement initiative. Am Heart J. 2005;149(6):1043-1049. | Perez MI, Musini VM, Wright JM. Effect of early treatment with anti-hypertensive drugs on short and long-term mortality in patients with an acute cardiovascular event. Cochrane Database Syst Rev. 2009;(4):CD006743. | Andrade-Castellanos CA, Colunga-Lozano LE, Delgado-Figueroa N, Magee K. Heparin versus placebo for non-ST elevation acute coronary syndromes. Cochrane Database Syst Rev. 2014;(6):CD003462. | Moss BJ, Sargsyan Z. Things we do for no reason: supplemental oxygen for patients without hypoxemia. J Hosp Med. 2019;14(4):242-244.","Based on a large, randomized, multicenter trial with 17,187 participants, the administration of aspirin for
suspected acute myocardial infarction (MI) saves one life for every 24 patients. Supplemental oxygen
appears to have no benefit in patients with an oxygen saturation >94%. Excessive oxygen can be toxic
to endothelial cells and may decrease coronary blood flow and increase systemic vascular resistance.
-Blockers given immediately after MI do not decrease mortality, likely due to increased cardiogenic
shock, although  -blockers administered in the subacute period following the event do have benefit.
Morphine does not appear to have benefit and may increase mortality. The use of nitroglycerin does not
lower the risk of mortality.
 5
Ref: Meine TJ, Roe MT, Chen AY, et al. Association of intravenous morphine use and outcomes in acute coronary syndromes:
results from the CRUSADE quality improvement initiative. Am Heart J. 2005;149(6):1043-1049. 2) Perez MI, Musini VM,
Wright JM. Effect of early treatment with anti-hypertensive drugs on short and long-term mortality in patients with an acute
cardiovascular event. Cochrane Database Syst Rev. 2009;(4):CD006743. 3) Andrade-Castellanos CA, Colunga-Lozano LE,
Delgado-Figueroa N, Magee K. Heparin versus placebo for non-ST elevation acute coronary syndromes. Cochrane
Database Syst Rev. 2014;(6):CD003462. 4) Moss BJ, Sargsyan Z. Things we do for no reason: supplemental oxygen for
patients without hypoxemia. J Hosp Med. 2019;14(4):242-244.",,
Q2023-614,2023,"A 48-year-old male with a history of type 2 diabetes, obesity, and tobacco use disorder presents
to your office for evaluation of a 4-day history of fever, malaise, and a productive cough. He
smokes a half-pack of cigarettes per day but does not use recreational drugs or drink alcohol in
excess. He has no known medication allergies.
Aside from a temperature of 38.2Â°C (100.8Â°F) and a BMI of 32 kg/m2, his vital signs, including
oxygen saturation, are normal. On physical examination he appears mildly ill although well
hydrated and is breathing comfortably. Lung auscultation reveals focal right-sided crackles and
decreased breath sounds.
Which one of the following oral treatment options would be best in this situation?
A) Amoxicillin
B) Cefuroxime
C) Doxycycline
D) Amoxicillin/clavulanate (Augmentin) plus azithromycin (Zithromax)
E) Cephalexin plus sulfamethoxazole/trimethoprim (Bactrim)

A) 
B) 
C) 
D) 
E) ",D,Respiratory,Extracted,1.0,Adult Medicine,,Acute Care and Diagnosis,0.404,Predicted,Pharmacology,medium,"Metlay JP, Waterer GW, Long AC, et al: Diagnosis and treatment of adults with community-acquired pneumonia. An official clinical practice guideline of the American Thoracic Society and Infectious Diseases Society of America. Am J Respir Crit Care Med 2019;200(7):e45-e67. | Womack J, Kropa J. Community-acquired pneumonia in adults: rapid evidence review. Am Fam Physician. 2022;105(6):625-630.","This patient presents with symptoms and examination findings that are consistent with community-acquired
pneumonia (CAP) with significant medical comorbidity, and he is stable for outpatient treatment. Medical
comorbidities in this context include chronic heart, lung, liver, or kidney disease; diabetes mellitus; alcohol
use disorder; cancer; or asplenia. One option for treatment in this situation is monotherapy with a
respiratory fluoroquinolone, such as levofloxacin or moxifloxacin. Other options for outpatient treatment
of CAP in adults with comorbidities include either the  -lactam amoxicillin/clavulanate or a cephalosporin
(specifically  cefpodoxime,  a  third-generation  cephalosporin,  or  cefuroxime,  a  second-generation
cephalosporin), in combination with either doxycycline or a macrolide (SOR A). Of the available choices,
only amoxicillin/clavulanate plus azithromycin would provide the appropriate spectrum of antimicrobial
coverage.
Amoxicillin or doxycycline monotherapy would be appropriate outpatient CAP treatment for an adult
without a significant medical comorbidity. Another option in such a case is a macrolide such as
azithromycin if the local pneumococcal resistance rate to macrolides is known to be less than 25% (SOR
B). Oral cefuroxime would be appropriate in combination with either doxycycline or azithromycin in this
scenario, but it would not provide broad enough coverage as monotherapy. Sulfamethoxazole/trimethoprim
has encountered increasing pneumococcal resistance over the past several decades and therefore does not
factor into current management for CAP, either alone or in combination with cephalexin, a first-generation
cephalosporin that provides coverage against skin flora but not against typical CAP pathogens.
Ref: Metlay JP, Waterer GW, Long AC, et al. Diagnosis and treatment of adults with community-acquired pneumonia. An
official clinical practice guideline of the American Thoracic Society and Infectious Diseases Society of America. Am J
Respir Crit Care Med. 2019;200(7):e45-e67. 2) Womack J, Kropa J. Community-acquired pneumonia in adults: rapid
evidence review. Am Fam Physician. 2022;105(6):625-630.",,
Q2023-615,2023,"A healthy 78-year-old female with no history of osteoporosis has a family history of hip fracture.
Bone density screening reveals a lumbar T-score of â€“2.0 and a right hip T-score of â€“1.5. Her
FRAX score is calculated at a 20% risk of major osteoporotic fracture and an 11% risk of hip
fracture. She is concerned about the possibility of breaking her hip.
Which one of the following interventions would be most appropriate?
A) Initiating treatment with a bisphosphonate
B) Initiating treatment with combined estrogen/progesterone
C) A repeat bone density scan in 1 year
D) A repeat bone density scan in 3 years
E) A repeat bone density scan in 5 years
6

A) 
B) 
C) 
D) 
E) ",A,Musculoskeletal,Extracted,1.0,Care of the Elderly,,Chronic Care Management,0.29,Predicted,Pharmacology,medium,"Cosman F, de Beur SJ, LeBoff MS, et al. Clinician’s guide to prevention and treatment of osteoporosis. Osteoporos Int. 2014;25(10):2359–2381. | Hauk L. Treatment of low BMD and osteoporosis to prevent fractures: updated guideline from the ACP. Am Fam Physician. 2018;97(5):352-353.","The National Osteoporosis Foundation supports treatment of postmenopausal women with low bone mass
and a 10-year risk >20% for any major fracture or ï‚³3% for hip fracture. First-line treatment options
include bisphosphonates (alendronate, ibandronate, risedronate, and zoledronic acid), teriparatide, and
denosumab. These medications are considered first line due to their proven efficacy in reducing both hip
and vertebral fractures. Hormonal treatment such as raloxifene and hormone replacement therapy is not
recommended as first-line treatment due to associated risk and side effects as well as lack of evidence
supporting efficacy in preventing hip fractures. Women with a 10-year fracture risk <20% but who have
osteopenia and/or risk factors for bone loss can be monitored with periodic bone density scans, though the
optimal intervals for repeat evaluation have not been definitively established.
 6
Ref: Cosman F, de Beur SJ, LeBoff MS, et al. Clinicianâ€™s guide to prevention and treatment of osteoporosis. Osteoporos Int.
2014;25(10):2359â€“2381. 2) Hauk L. Treatment of low BMD and osteoporosis to prevent fractures: updated guideline from
the ACP. Am Fam Physician. 2018;97(5):352-353.",,
Q2023-616,2023,"Which one of the following tests has the highest negative predictive value to rule out celiac
disease?
A) An antigliadin antibody test
B) A C-reactive protein level
C) A fecal calprotectin level
D) Genetic testing for HLA-DQ2 and HLA-DQ8
E) An IgA tissue transglutaminase (tTG) antibody test

A) 
B) 
C) 
D) 
E) ",D,Gastrointestinal,Extracted,1.0,Adult Medicine,,Acute Care and Diagnosis,0.342,Predicted,Workup,medium,"Pietzak MM, Schofield TC, McGinniss MJ, Nakamura RM. Stratifying risk for celiac disease in a large at-risk United States population by using HLA alleles. Clin Gastroenterol Hepatol. 2009;7(9):966-971. | Rubio-Tapia A, Hill ID, Kelly CP, Calderwood AH, Murray JA; American College of Gastroenterology. ACG clinical guidelines: diagnosis and management of celiac disease. Am J Gastroenterol. 2013;108(5):656-677. | Williams PM, Harris LM DO, Odom MR. Celiac disease: common questions and answers. Am Fam Physician. 2022;106(1):36-43.","Celiac disease occurs almost exclusively in people with HLA-DQ2 or HLA-DQ8 genotypes. Though not
routinely performed, a negative result has more than a 99% negative predictive value for the disease. A
positive IgA tissue transglutaminase (tTG) antibody test is helpful in making a diagnosis if symptoms are
present and has 95% sensitivity and specificity for active disease, but a negative IgA tTG test does not rule
out future risk. A negative antigliadin antibody test has lower sensitivity and specificity than IgA tTG, and
is used to diagnose the disease in the presence of symptoms rather than to rule out future risk. Negative
C-reactive protein and fecal calprotectin levels make active inflammatory bowel disease less likely.
Ref: Pietzak MM, Schofield TC, McGinniss MJ, Nakamura RM. Stratifying risk for celiac disease in a large at-risk United
States population by using HLA alleles. Clin Gastroenterol Hepatol. 2009;7(9):966-971. 2) Rubio-Tapia A, Hill ID, Kelly
CP, Calderwood AH, Murray JA; American College of Gastroenterology. ACG clinical guidelines: diagnosis and
management of celiac disease. Am J Gastroenterol. 2013;108(5):656-677. 3) Williams PM, Harris LM DO, Odom MR.
Celiac disease: common questions and answers. Am Fam Physician. 2022;106(1):36-43.",,
Q2023-617,2023,"A 42-year-old male with a history of chronic low back pain managed with extended-release
morphine sulfate (MS Contin) comes to your office to discuss fatigue. Among other causes, you
consider the impact that long-term opioid therapy may have on the endocrine system.
Which one of the following endocrine conditions is most commonly associated with long-term
opioid therapy?
A) Hyperprolactinemia
B) Hypocortisolism
C) Hypogonadism
D) Hypoparathyroidism
E) Hypothyroidism

A) 
B) 
C) 
D) 
E) ",C,Endocrine,Extracted,1.0,Adult Medicine,,Chronic Care Management,0.448,Predicted,Management,fallback,"de Vries F, Bruin M, Lobatto DJ, et al. Opioids and their endocrine effects: a systematic review and meta-analysis. J Clin Endocrinol Metab. 2020;105(3):1020-1029.","Long-term opioid therapy is associated with several endocrine conditions, the most common of which is
hypogonadism. A 2020 systematic review and meta-analysis that included 52 studies on the endocrine
effects of opioids found hypogonadism in 69% of male patients. Lower androgen levels were also found
in  women,  while  estradiol  was  not  affected.  Menstrual  cycle  disorders  were  noted  in  87%  of
premenopausal women taking opioids chronically. Seven of the included studies assessed prolactin levels,
which were elevated in 40% of participants. Adrenal insufficiency was noted in 24% of patients.
Parathyroid disorders were not included in this manuscript and have not been reported to have an
association with opioid use. Two included studies showed lower free T  levels in those taking opioids, with
4
an estimated incidence of 34%.
Ref: de Vries F, Bruin M, Lobatto DJ, et al. Opioids and their endocrine effects: a systematic review and meta-analysis. J Clin
Endocrinol Metab. 2020;105(3):1020-1029.",,
Q2023-618,2023,"An unhoused 63-year-old male is brought to the emergency department in a state of agitation and
confusion. He is found to be hypothermic with a body temperature of 31.1Â°C (88.0Â°F). He has
a blood pressure of 90/70 mm Hg and a heart rate of 120 beats/min.
While undergoing warming, which one of the following should be given to this patient?
A) Normal saline at room temperature
B) Normal saline that has been warmed
C) Lactated Ringer solution at room temperature
D) Lactated Ringer solution that has been warmed
E) 50% dextrose in water at room temperature

A) 
B) 
C) 
D) 
E) ",B,Nonspecific,Extracted,1.0,Adult Medicine,,Emergent and Urgent Care,0.394,Predicted,Management,fallback,"Rathjen NA, Shahbodaghi SD, Brown JA. Hypothermia and cold weather injuries. Am Fam Physician. 2019;100(11):680-686.","When fluid resuscitation is necessary in hypothermia, normal saline is preferred because hypothermic
patients cannot metabolize lactate. The fluid should be warmed to 38Â°Câ€“42Â°C (100.4Â°Fâ€“107.6Â°F.)
Lactated Ringer solution and 50% dextrose in water would not be appropriate.
Ref: Rathjen  NA,  Shahbodaghi  SD,  Brown  JA.  Hypothermia  and  cold  weather  injuries.  Am  Fam  Physician.
2019;100(11):680-686.
 7",,
Q2023-619,2023,"According to the American Diabetes Association, which one of the following hemoglobin A
1c
measurements fits the criteria for prediabetes?
A) 5%
B) 5.5%
C) 6%
D) 6.5%
7

A) 
B) 
C) 
D) 
E) ",C,Population-Based Care,Extracted,1.0,Community Medicine,,Preventive Care,0.482,Predicted,Pharmacology,medium,"American Diabetes Association. 3. Prevention or delay of type 2 diabetes: standards of medical care in diabetes—2021. Diabetes Care. 2021;44(Suppl 1):S34-S39. | Rey JB, Hawks M. Prevention or delay of type 2 diabetes mellitus: recommendations from the American Diabetes Association. Am Fam Physician. 2022;105(4):438-439.","Classifying prediabetes is important because it identifies a population at increased risk for developing type
2 diabetes in the future and provides an opportunity for prevention. According to the American Diabetes
Association, a hemoglobin A  of 5.7%â€“6.4% fits the criteria for prediabetes. Patients whose hemoglobin
1c
A  falls into this range should attempt diabetes prevention including lifestyle changes, medication,
1c
cardiovascular risk prevention, and monitoring.
Ref: American Diabetes Association. 3. Prevention or delay of type 2 diabetes: standards of medical care in diabetesâ€”2021.
Diabetes Care. 2021;44(Suppl 1):S34-S39. 2) Rey JB, Hawks M. Prevention or delay of type 2 diabetes mellitus:
recommendations from the American Diabetes Association. Am Fam Physician. 2022;105(4):438-439.",,
Q2023-620,2023,"A 69-year-old male presents 30 hours after the onset of difficulty speaking, right-sided facial
droop, and marked weakness in his right arm and leg, with the arm more affected than the leg.
You diagnose an ischemic stroke of the left middle cerebral artery (MCA). Noncontrast CT of
the head reveals hypodensity in the area of the brain supplied by that artery, and CT angiography
reveals occlusion of the left proximal MCA.
Which one of the following treatments would be indicated at this time?
A) Aspirin daily
B) Clopidogrel (Plavix) plus aspirin
C) Intravenous alteplase (Activase)
D) Intravenous tenecteplase (TNKase)
E) Thrombectomy of the MCA

A) 
B) 
C) 
D) 
E) ",A,Neurologic,Extracted,1.0,Emergent & Urgent Care,,Emergent and Urgent Care,0.506,Predicted,Treatment,high,"Powers WJ. Acute ischemic stroke. N Engl J Med. 2020;383(3):252-260. | Bhatia K, Jain V, Aggarwal D, et al. Dual antiplatelet therapy versus aspirin in patients with stroke or transient ischemic attack: meta-analysis of randomized controlled trials. Stroke. 2021;52(6):e217-e223. | Minhas JS, Chithiramohan T, Wang X, et al. Oral antiplatelet therapy for acute ischaemic stroke. Cochrane Database Syst Rev. 2022;1(1):CD000029.","The benefit of interventions for the treatment of acute ischemic stroke is time dependent. A 21-day course
of  clopidogrel  plus  aspirin,  followed  by  clopidogrel  alone  is  indicated  for  patients  with  mild,
non-debilitating stroke who do not require other interventions. Intravenous alteplase is most beneficial if
given within 4.5 hours after the onset of stroke symptoms. In some selected patients, this time window may
extend up to 9 hours. Tenecteplase is still experimental. Thrombectomy should be performed within 6
hours if possible, although select patients may benefit from thrombectomy up to 24 hours after onset of
symptoms. This patient meets none of the above criteria, so he should be started on daily aspirin.
Ref: Powers WJ. Acute ischemic stroke. N Engl J Med. 2020;383(3):252-260. 2) Bhatia K, Jain V, Aggarwal D, et al. Dual
antiplatelet therapy versus aspirin in patients with stroke or transient ischemic attack: meta-analysis of randomized
controlled trials. Stroke. 2021;52(6):e217-e223. 3) Minhas JS, Chithiramohan T, Wang X, et al. Oral antiplatelet therapy
for acute ischaemic stroke. Cochrane Database Syst Rev. 2022;1(1):CD000029.",,
Q2023-621,2023,"A 35-year-old female with a history of heavy menstrual bleeding is found to have a hemoglobin
level of 10.4 g/dL (N 12.0â€“15.0). An elevated blood level of which one of the following
biomarkers would be most consistent with iron deficiency anemia in this patient?
A) Ferritin
B) Hepcidin
C) Reticulocyte count
D) Total iron-binding capacity
E) Transferrin saturation

A) 
B) 
C) 
D) 
E) ",D,Hematologic/ Immune,Extracted,1.0,Adult Medicine,,Acute Care and Diagnosis,0.294,Predicted,Diagnosis,high,"Short MW, Domagalski JE. Iron deficiency anemia: evaluation and management. Am Fam Physician. 2013;87(2):98-104. | Camaschella C. Iron-deficiency anemia. N Engl J Med. 2015;372(19):1832-1843. | Adamson JW. Iron deficiency and other hypoproliferative anemias. In: Loscalzo J, Fauci A, Kasper D, et al, eds. Harrison’s Principles of Internal Medicine. 21st ed. McGraw Hill; 2022:747-754.","Patients with iron deficiency anemia have an increase in total iron-binding capacity. All the other listed
biomarkers, including ferritin and hepcidin levels, reticulocyte count, and transferrin saturation, are
decreased in the setting of iron deficiency anemia. Other laboratory findings with iron deficiency anemia
include a low mean corpuscular volume, a low mean corpuscular hemoglobin, a high red cell distribution
width on a CBC, and a low serum iron level.
Ref: Short MW, Domagalski JE. Iron deficiency anemia: evaluation and management. Am Fam Physician. 2013;87(2):98-104.
2) Camaschella C. Iron-deficiency anemia. N Engl J Med. 2015;372(19):1832-1843. 3) Adamson JW. Iron deficiency and
other hypoproliferative anemias. In: Loscalzo J, Fauci A, Kasper D, et al, eds. Harrisonâ€™s Principles of Internal Medicine.
21st ed. McGraw Hill; 2022:747-754.
 8",,
