article_id,tier,classification,top_url,title,author1,year,source_type,query_used,exa_title
ART-1788,VC_fail,direct_pdf,https://naspghan.org/wp-content/uploads/attachments/Evaluation_and_Treatment_of_Functional.24.pdf,Evaluation and treatment of functional constipation in infants and children: Evidence-based recommendations from ESPGHAN and NASPGHAN,Tabbers,2014,Other Journal,Evaluation and treatment of functional constipation in infants and children: Evidence-based recommendations from ESPGHAN and NASPGHAN Tabbers 2014 PDF,
ART-1808,VC_fail,direct_pdf,https://renaissance.stonybrookmedicine.edu/sites/default/files/Knee%20Pain-Part%201.pdf,Wolf M: Knee pain in children: Part I: Evaluation,Wolf,2016,Other Journal,Wolf M: Knee pain in children: Part I: Evaluation Wolf 2016 PDF,PIR20150040 18..24
ART-1855,VC_fail,direct_pdf,https://providerservices.iehp.org/content/dam/provider-services-rd/en/documents/providers/pharmaceutical-services/clinical-information/high-risk-medications---hrm/ags-beers-criteria-2019.pdf,American Geriatrics Society 2019 updated AGS Beers criteria for potentially inappropriate medication use in older adults,American Geriatrics Society 2019 updated AGS Beers criteria for potentially inap,2019,Other Journal,American Geriatrics Society 2019 updated AGS Beers criteria for potentially inappropriate medication use in older adults American 2019 PDF,American Geriatrics Society 2019 Updated AGS Beers Criteria® for Potentially Inappropriate Medic
ART-1863,VC_fail,direct_pdf,https://www.healthquality.va.gov/guidelines/MH/ptsd/VADoDPTSDCPGFinal012418.pdf,Guidance,Post-traumatic,2018,Other Journal,Guidance Post-traumatic 2018 PDF,VA/DOD Clinical Practice Guideline for the Management of Posttraumatic Stress Disorder and Acute Stress Disorder
ART-1871,VC_fail,direct_pdf,https://scispace.com/pdf/evaluation-of-the-solitary-pulmonary-nodule-4jib2juqbn.pdf,Evaluation of the solitary pulmonary nodule,Albert,2009,AFP,Evaluation of the solitary pulmonary nodule Albert 2009,Evaluation of the Solitary Pulmonary Nodule
ART-1874,VC_fail,direct_pdf,https://www.cdc.gov/mmwr/pdf/rr/rr6105.pdf,"Integrated prevention services for HIV infection, viral hepatitis, sexually transmitted diseases, and tuberculosis for persons who use drugs illicitly: Summary guidance from CDC and the US Department of Health and Human Services",Centers for Disease Control and Prevention: Integrated prevention services for HIV infection,2012,Guideline/Org,"Integrated prevention services for HIV infection, viral hepatitis, sexually transmitted diseases, and tuberculosis for persons who use drugs illicitly: Summary guidance from CDC and the US Department of Health and Human Services Centers 2012 PDF","[PDF] Integrated Prevention Services for HIV Infection, Viral Hepatitis - CDC"
ART-1906,VC_fail,direct_pdf,https://www.diabetesed.net/page/_files/Hyperglycemic-Crises-2009.pdf,Hyperglycemic crises in adult patients with diabetes,Kitabchi,2009,Other Journal,Hyperglycemic crises in adult patients with diabetes Kitabchi 2009 PDF,
ART-1909,VC_fail,direct_pdf,https://ncbi.nlm.nih.gov/pmc/articles/PMC3041494/pdf/ebp-8-51.pdf,Thiazide-induced hyponatremia,Hwang,2010,Other Journal,Thiazide-induced hyponatremia Hwang 2010 PDF,
ART-1975,VC_fail,direct_pdf,https://pdfs.semanticscholar.org/1a4c/a144082274ac3d3a41964fb9c1fdbfe5a9e0.pdf,Musculoskeletal adverse events associated with adjuvant aromatase inhibitors,Khan,2010,Other Journal,Musculoskeletal adverse events associated with adjuvant aromatase inhibitors Khan 2010 PDF,
ART-1989,VC_fail,direct_pdf,https://www.uspreventiveservicestaskforce.org/files/uspstf-2023-year-in-review.pdf,US Preventive Services Task Force,Final recommendation statement,2023,Guideline/Org,US Preventive Services Task Force Final 2023 PDF,[PDF] Notable USPSTF 2023 FINAL Recommendations
ART-2001,VC_fail,direct_pdf,https://www.cdc.gov/mmwr/volumes/73/wr/pdfs/mm7308a1-H.pdf,Centers for Disease Control and Prevention,Alcohol,2024,Guideline/Org,Centers for Disease Control and Prevention Alcohol 2024 PDF,
ART-2005,VC_fail,direct_pdf,https://www.whitehouse.gov/wp-content/uploads/2025/12/2025-National-Security-Strategy.pdf,3,American,2025,Other Journal,3 American 2025 PDF,National Security Strategy
ART-2013,VC_fail,direct_pdf,https://www.aafp.org/pubs/afp/issues/2023/1100/practice-guidelines-irritable-bowel-syndrome.pdf,Medications for irritable bowel syndrome: guidelines from the AGA,Arnold,2023,AFP,Medications for irritable bowel syndrome: guidelines from the AGA Arnold 2023,Medications for Irritable Bowel Syndrome: Guidelines From the AGA | AAFP
ART-2015,VC_fail,direct_pdf,https://www.aafp.org/pubs/afp/issues/2022/0800/diverticular-disease.pdf,Diverticular disease: rapid evidence review,Bailey,2022,AFP,Diverticular disease: rapid evidence review Bailey 2022,
ART-2016,VC_fail,direct_pdf,https://bmcendocrdisord.biomedcentral.com/counter/pdf/10.1186/s12902-023-01304-7.pdf,Chronic kidney disease,Barman,2022,Textbook/Fauci,Chronic kidney disease Barman 2022,
ART-2020,VC_fail,direct_pdf,https://www.healthquality.va.gov/guidelines/MH/mdd/VADODMDDCPGFinal508.pdf,Management of major depression: guidelines from the VA/DoD,Buelt,2023,AFP,Management of major depression: guidelines from the VA/DoD Buelt 2023,[PDF] VADODMDDCPGFinal508.pdf - VA/DOD Clinical Practice Guidelines
ART-2033,VC_fail,direct_pdf,https://iris.who.int/bitstream/handle/10665/360861/9789240053694-eng.pdf,"World Health Organization; July 27, 2022",Differentiated,2022,Guideline/Org,"World Health Organization; July 27, 2022 Differentiated 2022 PDF",
ART-2034,VC_fail,direct_pdf,https://www.cdc.gov/std/treatment-guidelines/STI-Guidelines-2021.pdf,"Sexually Transmitted Infections Treatment Guidelines, 2021",Diseases,2021,Guideline/Org,"Sexually Transmitted Infections Treatment Guidelines, 2021 Diseases 2021 PDF","[PDF] Sexually Transmitted Infections Treatment Guidelines, 2021 | CDC"
ART-2037,VC_fail,direct_pdf,https://www.cdc.gov/mmwr/volumes/71/rr/pdfs/rr7103a1-H.pdf,"CDC clinical practice guideline for prescribing opioids for pain—United States, 2022",Dowell,2022,Guideline/Org,"CDC clinical practice guideline for prescribing opioids for pain—United States, 2022 Dowell 2022 PDF",
ART-2039,VC_fail,direct_pdf,https://www.eshre.eu/-/media/sitecore-files/Guidelines/Endometriosis/ESHRE-GUIDELINE-ENDOMETRIOSIS-2022_1.pdf,Endometriosis: evaluation and treatment,Edi,2022,AFP,Endometriosis: evaluation and treatment Edi 2022,[PDF] Guideline Endometriosis - ESHRE
ART-2040,VC_fail,direct_pdf,https://intjem.biomedcentral.com/counter/pdf/10.1186/s12245-021-00353-w.pdf,Diagnosing subarachnoid hemorrhage,Edlow,2021,Other Journal,Diagnosing subarachnoid hemorrhage Edlow 2021 PDF,
ART-2048,VC_fail,direct_pdf,https://www.uspreventiveservicestaskforce.org/files/Partner_Pilot_Document_12_20.pdf,US Preventive Services Task Force,Final,2022,Guideline/Org,US Preventive Services Task Force Final 2022 PDF,[PDF] USPSTF 2022 FINAL Recommendations
ART-2072,VC_fail,direct_pdf,https://www.gemtesa.com/files/gemtesa-prescribing-information.pdf,Prescribing information,Gemtesa,2020,Other Journal,Prescribing information Gemtesa 2020 PDF,
ART-2074,VC_fail,direct_pdf,https://www.asge.org/docs/default-source/guidelines/recommendations-for-follow-up-after-colonoscopy-and-polypectomy-a-consensus-update-by-the-us-multi-society-task-force-on-colorectal-cancer-2020-march-gie.pdf,Recommendations for follow-up after colonoscopy and polypectomy: a consensus update by the US Multi-Society Task Force on Colorectal Cancer,Gupta,2020,Other Journal,Recommendations for follow-up after colonoscopy and polypectomy: a consensus update by the US Multi-Society Task Force on Colorectal Cancer Gupta 2020 PDF,[PDF] Recommendations for Follow-Up After Colonoscopy and Polypectomy
ART-2109,VC_fail,direct_pdf,https://jhoonline.biomedcentral.com/counter/pdf/10.1186/s13045-023-01401-z.pdf,How we treat primary immune thrombocytopenia in adults,Liu,2023,Other Journal,How we treat primary immune thrombocytopenia in adults Liu 2023 PDF,
ART-2114,VC_fail,direct_pdf,https://gut.bmj.com/content/gutjnl/early/2022/08/08/gutjnl-2022-327745.full.pdf,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report,Malfertheiner,2022,Other Journal,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report Malfertheiner 2022 PDF,Management of Helicobacter pylori infection: the Maastricht VI ... - Gut
ART-2116,VC_fail,direct_pdf,https://thejournalofheadacheandpain.biomedcentral.com/counter/pdf/10.1186/s10194-016-0626-9.pdf,Age of onset of episodic and chronic cluster headache-a review of a large case series from a single headache centre,Manzoni,2016,Other Journal,Age of onset of episodic and chronic cluster headache-a review of a large case series from a single headache centre Manzoni 2016 PDF,Age of onset of episodic and chronic cluster headache – a review of a large case series from a single headache centre
ART-2127,VC_fail,direct_pdf,https://www.nata.org/sites/default/files/2025-08/consensus_recommendations_on_the_prehospital_care_of_the_injured_athlete_with_a_suspected_catastrophic_cervical_spine_injury.pdf,Consensus recommendations on the prehospital care of the injured athlete with a suspected catastrophic cervical spine injury,Mills,2020,Other Journal,Consensus recommendations on the prehospital care of the injured athlete with a suspected catastrophic cervical spine injury Mills 2020 PDF,[PDF] Consensus Recommendations on the Prehospital Care of ... - NATA
ART-2132,VC_fail,direct_pdf,https://www.aafp.org/pubs/afp/issues/2024/1100/practice-guidelines-polycystic-ovary-syndrome.pdf,Polycystic ovary syndrome: assessment and management guidelines,Nelson,2024,AFP,Polycystic ovary syndrome: assessment and management guidelines Nelson 2024,Polycystic Ovary Syndrome: Assessment and Management Guidelines | AAFP
ART-2137,VC_fail,direct_pdf,https://aislec.it/wp-content/uploads/2024/12/2017-Antiseptics-for-burns-Review.pdf,Antiseptics for burns,Norman,2017,Other Journal,Antiseptics for burns Norman 2017 PDF,[PDF] Antiseptics for burns (Review) - AISLeC
ART-2138,VC_fail,direct_pdf,http://www.nature.com/articles/s41584-023-01045-w.pdf,International guideline for idiopathic inflammatory myopathy-associated cancer screening: an International Myositis Assessment and Clinical Studies Group (IMACS) initiative,Oldroyd,2023,Other Journal,International guideline for idiopathic inflammatory myopathy-associated cancer screening: an International Myositis Assessment and Clinical Studies Group (IMACS) initiative Oldroyd 2023 PDF,
ART-2145,VC_fail,direct_pdf,https://asccp.org/wp-content/uploads/2025/09/2019_ASCCP_Risk_Based_Management_Consensus.3.pdf,2019 ASCCP risk-based management consensus guidelines for abnormal cervical cancer screening tests and cancer precursors,Perkins,2019,Other Journal,2019 ASCCP risk-based management consensus guidelines for abnormal cervical cancer screening tests and cancer precursors Perkins 2019 PDF,
ART-2168,VC_fail,direct_pdf,https://www.cdc.gov/mmwr/volumes/70/rr/pdfs/rr7004a1-H.pdf,Centers for Disease Control and Prevention,Sexually,2021,Guideline/Org,Centers for Disease Control and Prevention Sexually 2021 PDF,
ART-2169,VC_fail,direct_pdf,https://gut.bmj.com/content/gutjnl/68/5/776.full.pdf,Evaluation and management of lower gastrointestinal bleeding,Shah,2018,Other Journal,Evaluation and management of lower gastrointestinal bleeding Shah 2018 PDF,Diagnosis and management of acute lower gastrointestinal bleeding: guidelines from the British Society of Gastroenterology
ART-2183,VC_fail,direct_pdf,"https://pages.ucsd.edu/~mboyle/COGS163/pdf-files/Cannabinoid%20Hyperemesis%20Syndrome%20Diagnosis,%20Pathophysiology,%20and%20Treatment%E2%80%94a%20Systematic%20Review-2017.pdf","Cannabinoid hyperemesis syndrome: diagnosis, pathophysiology, and treatment-a systematic review",Sorensen,2017,Other Journal,"Cannabinoid hyperemesis syndrome: diagnosis, pathophysiology, and treatment-a systematic review Sorensen 2017 PDF","[PDF] Cannabinoid Hyperemesis Syndrome: Diagnosis, Pathophysiology ..."
ART-2193,VC_fail,direct_pdf,https://www.healthquality.va.gov/guidelines/Pain/lbp/VADoDLBPCPGFinal508.pdf,VA/DoD Clinical Practice Guideline for the Diagnosis and Treatment of Low Back Pain,The,2022,AFP,VA/DoD Clinical Practice Guideline for the Diagnosis and Treatment of Low Back Pain The 2022,
ART-2204,VC_fail,direct_pdf,https://gut.bmj.com/content/gutjnl/early/2021/04/26/gutjnl-2021-324598.full.pdf,British Society of Gastroenterology guidelines on the management of irritable bowel syndrome,Vasant,2021,Other Journal,British Society of Gastroenterology guidelines on the management of irritable bowel syndrome Vasant 2021 PDF,British Society of Gastroenterology guidelines on the management of irritable bowel syndrome
ART-0035,VC_pass,pmc_fulltext,https://ncbi.nlm.nih.gov/pmc/articles/PMC6657017/,Management of preexisting diabetes in pregnancy: A review,Alexopoulos,2019,JAMA,Management of preexisting diabetes in pregnancy: A review Alexopoulos 2019,Management of preexisting diabetes in pregnancy: A Review - PMC
ART-0106,VC_pass,pmc_fulltext,https://pmc.ncbi.nlm.nih.gov/articles/PMC5344866/,A review of mallet finger and jersey finger injuries in the athlete,Bachoura,2017,Textbook,A review of mallet finger and jersey finger injuries in the athlete Bachoura 2017,A review of mallet finger and jersey finger injuries in the athlete - PMC
ART-0109,VC_pass,pmc_fulltext,https://pmc.ncbi.nlm.nih.gov/articles/PMC6713891/,Opioid-induced hypogonadism in the United States,Baillargeon,2019,Other Journal,Opioid-induced hypogonadism in the United States Baillargeon 2019 PDF,Opioid-Induced Hypogonadism in the United States - PMC
ART-0233,VC_pass,pmc_fulltext,https://pmc.ncbi.nlm.nih.gov/articles/PMC8691867/,CD004685,Chen,2016,Other Journal,CD004685 Chen 2016 PDF,Systemic antifungal therapy for tinea capitis in children - PMC - NIH
ART-0261,VC_pass,pmc_fulltext,https://ncbi.nlm.nih.gov/pmc/articles/PMC4176573/,Clinician’s guide to prevention and treatment of osteoporosis,Cosman,2014,Other Journal,Clinician’s guide to prevention and treatment of osteoporosis Cosman 2014 PDF,Clinician’s Guide to Prevention and Treatment of Osteoporosis
ART-0640,VC_pass,pmc_fulltext,https://pmc.ncbi.nlm.nih.gov/articles/PMC7173542/,Croup,Johnson,2014,BMJ,Croup Johnson 2014,Croup in Children (Acute Laryngotracheobronchitis) - PMC
ART-0877,VC_pass,pmc_fulltext,https://pmc.ncbi.nlm.nih.gov/articles/PMC8758582/,CD000029,Minhas,2022,Other Journal,CD000029 Minhas 2022 PDF,Oral antiplatelet therapy for acute ischaemic stroke - PMC - NIH
ART-0888,VC_pass,pmc_fulltext,https://ncbi.nlm.nih.gov/pmc/articles/PMC6680300/,e6-e24,Mokhlesi,2019,Guideline/Org,e6-e24 Mokhlesi 2019 PDF,Evaluation and Management of Obesity Hypoventilation Syndrome. An Official American Thoracic Society Clinical Practice Guideline - PMC
ART-1059,VC_pass,pmc_fulltext,https://pmc.ncbi.nlm.nih.gov/articles/PMC6486127/,CD004783,Reveiz,2015,Other Journal,CD004783 Reveiz 2015 PDF,Antibiotics for acute laryngitis in adults - PMC - NIH
ART-1316,VC_pass,pmc_fulltext,https://pmc.ncbi.nlm.nih.gov/articles/PMC9948543/,CD015171,Webster,2023,Other Journal,CD015171 Webster 2023 PDF,Systemic pharmacological interventions for Ménière's disease - PMC
ART-1317,VC_pass,pmc_fulltext,https://pmc.ncbi.nlm.nih.gov/articles/PMC9969956/,CD015244,Webster,2023,Other Journal,CD015244 Webster 2023 PDF,Lifestyle and dietary interventions for Ménière's disease - PMC - NIH
ART-1348,VC_pass,pmc_fulltext,https://ncbi.nlm.nih.gov/pmc/articles/PMC4017246/,Tumor lysis syndrome: New challenges and recent advances,Wilson,2014,Other Journal,Tumor lysis syndrome: New challenges and recent advances Wilson 2014 PDF,Tumor Lysis Syndrome: New Challenges and Recent Advances
ART-0001,VC_fail,pmc_fulltext,https://pmc.ncbi.nlm.nih.gov/articles/PMC6368429/,A venous hum is an innocent heart murmur that is caused by vein vibration. It is,A,,Other Journal,A venous hum is an innocent heart murmur that is caused by vein vibration. It is A PDF,Innocent Heart Murmur - PMC
